UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,keep,milesX,milesY,color
376000,4292000,CB4MH,42.65092,1e+06,0.2,74.1,376000 4292000,13,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,29.52756,1e+06,0.15,75.6,376000 4292000,9,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,8.2021,1e+06,5.73,81.8,376000 4292000,2.5,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,4.92126,1e+06,6.57,82.2,376000 4292000,1.5,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,14.76378,1e+06,5.22,81.1,376000 4292000,4.5,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,37.72966,1e+06,0.22,74.8,376000 4292000,11.5,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,27.88714,1e+06,0.34,76.5,376000 4292000,8.5,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,16.4042,1e+06,4.55,80.9,376000 4292000,5,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,31.16798,1e+06,0.15,75.2,376000 4292000,9.5,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,0,1e+06,8.18,83.2,376000 4292000,0,Tolerable,YES,233.635496,140.924332,yellow
376000,4292000,CB4MH,11.48294,1e+06,4.85,80.9,376000 4292000,3.5,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,32.8084,1e+06,0.18,75,376000 4292000,10,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,9.84252,1e+06,5.35,81.3,376000 4292000,3,Suitable,YES,233.635496,140.924332,dodgerblue
376000,4292000,CB4MH,22.96588,1e+06,1.19,78.4,376000 4292000,7,Unsuitable,YES,233.635496,140.924332,black
376000,4292000,CB4MH,19.68504,1e+06,3.01,80.1,376000 4292000,6,Tolerable,YES,233.635496,140.924332,yellow
376000,4292000,CB4MH,26.24672,1e+06,0.63,77.4,376000 4292000,8,Unsuitable,YES,233.635496,140.924332,black
376000,4293000,CB4MH,13.12336,1e+06,6.06,81.6,376000 4293000,4,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,16.4042,1e+06,4.53,80.9,376000 4293000,5,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,21.32546,1e+06,1.88,79,376000 4293000,6.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,36.08924,1e+06,0.2,74.8,376000 4293000,11,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,24.6063,1e+06,0.82,77.9,376000 4293000,7.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,37.72966,1e+06,0.22,74.8,376000 4293000,11.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,31.16798,1e+06,0.15,75.2,376000 4293000,9.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,32.8084,1e+06,0.18,74.9,376000 4293000,10,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,27.88714,1e+06,0.34,76.5,376000 4293000,8.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,3.28084,1e+06,7.23,82.5,376000 4293000,1,Tolerable,YES,233.635496,141.545703,yellow
376000,4293000,CB4MH,14.76378,1e+06,5.23,81.2,376000 4293000,4.5,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,11.48294,1e+06,4.76,80.8,376000 4293000,3.5,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,8.2021,1e+06,5.68,81.7,376000 4293000,2.5,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,18.04462,1e+06,3.9,80.6,376000 4293000,5.5,Tolerable,YES,233.635496,141.545703,yellow
376000,4293000,CB4MH,22.96588,1e+06,1.21,78.4,376000 4293000,7,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,0,1e+06,8.22,83.2,376000 4293000,0,Tolerable,YES,233.635496,141.545703,yellow
376000,4293000,CB4MH,29.52756,1e+06,0.15,75.6,376000 4293000,9,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,26.24672,1e+06,0.64,77.5,376000 4293000,8,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,34.44882,1e+06,0.2,74.9,376000 4293000,10.5,Unsuitable,YES,233.635496,141.545703,black
376000,4293000,CB4MH,19.68504,1e+06,2.98,80.1,376000 4293000,6,Marginal,YES,233.635496,141.545703,orange
376000,4293000,CB4MH,4.92126,1e+06,6.55,82.2,376000 4293000,1.5,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,9.84252,1e+06,5.28,81.3,376000 4293000,3,Suitable,YES,233.635496,141.545703,dodgerblue
376000,4293000,CB4MH,1.64042,1e+06,7.92,83,376000 4293000,0.5,Tolerable,YES,233.635496,141.545703,yellow
376000,4293000,CB4MH,6.56168,1e+06,6.02,82.1,376000 4293000,2,Suitable,YES,233.635496,141.545703,dodgerblue
377000,4262000,CB4MH,1.64042,1e+06,7.11,82.5,377000 4262000,0.5,Tolerable,YES,234.256867,122.283202,yellow
377000,4262000,CB4MH,34.44882,1e+06,0.2,75.4,377000 4262000,10.5,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,0,1e+06,7.2,82.6,377000 4262000,0,Tolerable,YES,234.256867,122.283202,yellow
377000,4262000,CB4MH,31.16798,1e+06,0.2,75.6,377000 4262000,9.5,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,32.8084,1e+06,0.23,75.5,377000 4262000,10,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,18.04462,1e+06,5.31,81,377000 4262000,5.5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,21.32546,1e+06,1.83,78.3,377000 4262000,6.5,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,9.84252,1e+06,5.57,81.7,377000 4262000,3,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,8.2021,1e+06,5.88,82,377000 4262000,2.5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,26.24672,1e+06,0.29,76.3,377000 4262000,8,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,22.96588,1e+06,1.3,77.8,377000 4262000,7,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,27.88714,1e+06,0.2,75.8,377000 4262000,8.5,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,19.68504,1e+06,3.6,79.8,377000 4262000,6,Tolerable,YES,234.256867,122.283202,yellow
377000,4262000,CB4MH,4.92126,1e+06,6.64,82.2,377000 4262000,1.5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,3.28084,1e+06,6.92,82.3,377000 4262000,1,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,14.76378,1e+06,6.09,81.7,377000 4262000,4.5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,11.48294,1e+06,5.47,81.5,377000 4262000,3.5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,13.12336,1e+06,5.36,81.4,377000 4262000,4,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,29.52756,1e+06,0.19,75.7,377000 4262000,9,Unsuitable,YES,234.256867,122.283202,black
377000,4262000,CB4MH,16.4042,1e+06,5.88,81.4,377000 4262000,5,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,6.56168,1e+06,6.29,82.1,377000 4262000,2,Suitable,YES,234.256867,122.283202,dodgerblue
377000,4262000,CB4MH,24.6063,1e+06,0.75,77.2,377000 4262000,7.5,Unsuitable,YES,234.256867,122.283202,black
377000,4263000,CB4MH,22.96588,1e+06,1.33,77.8,377000 4263000,7,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,4.92126,1e+06,6.66,82.2,377000 4263000,1.5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,19.68504,1e+06,3.62,79.8,377000 4263000,6,Tolerable,YES,234.256867,122.904573,yellow
377000,4263000,CB4MH,16.4042,1e+06,5.84,81.4,377000 4263000,5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,32.8084,1e+06,0.23,75.5,377000 4263000,10,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,13.12336,1e+06,5.47,81.5,377000 4263000,4,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,11.48294,1e+06,5.57,81.5,377000 4263000,3.5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,8.2021,1e+06,5.94,82,377000 4263000,2.5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,6.56168,1e+06,6.33,82.1,377000 4263000,2,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,18.04462,1e+06,5.32,81,377000 4263000,5.5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,9.84252,1e+06,5.66,81.7,377000 4263000,3,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,0,1e+06,7.19,82.6,377000 4263000,0,Tolerable,YES,234.256867,122.904573,yellow
377000,4263000,CB4MH,34.44882,1e+06,0.2,75.4,377000 4263000,10.5,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,1.64042,1e+06,7.1,82.5,377000 4263000,0.5,Tolerable,YES,234.256867,122.904573,yellow
377000,4263000,CB4MH,31.16798,1e+06,0.21,75.5,377000 4263000,9.5,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,21.32546,1e+06,1.83,78.2,377000 4263000,6.5,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,3.28084,1e+06,6.93,82.3,377000 4263000,1,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,27.88714,1e+06,0.2,75.8,377000 4263000,8.5,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,14.76378,1e+06,6.09,81.7,377000 4263000,4.5,Suitable,YES,234.256867,122.904573,dodgerblue
377000,4263000,CB4MH,29.52756,1e+06,0.19,75.7,377000 4263000,9,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,24.6063,1e+06,0.77,77.2,377000 4263000,7.5,Unsuitable,YES,234.256867,122.904573,black
377000,4263000,CB4MH,26.24672,1e+06,0.3,76.3,377000 4263000,8,Unsuitable,YES,234.256867,122.904573,black
377000,4278000,CB4MH,22.96588,1e+06,0.21,75.9,377000 4278000,7,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,29.52756,1e+06,0.2,74.9,377000 4278000,9,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,0,1e+06,7.37,82.4,377000 4278000,0,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,13.12336,1e+06,6.49,81.8,377000 4278000,4,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,14.76378,1e+06,6.2,81.6,377000 4278000,4.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,34.44882,1e+06,0.2,74.7,377000 4278000,10.5,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,18.04462,1e+06,4.6,80.5,377000 4278000,5.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,16.4042,1e+06,5.5,81.1,377000 4278000,5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,31.16798,1e+06,0.2,74.8,377000 4278000,9.5,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,9.84252,1e+06,6.82,82,377000 4278000,3,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,27.88714,1e+06,0.2,75,377000 4278000,8.5,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,11.48294,1e+06,6.71,82,377000 4278000,3.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,6.56168,1e+06,7.13,82.1,377000 4278000,2,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,24.6063,1e+06,0.2,75.6,377000 4278000,7.5,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,1.64042,1e+06,7.28,82.3,377000 4278000,0.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,19.68504,1e+06,2.36,78.5,377000 4278000,6,Marginal,YES,234.256867,132.225138,orange
377000,4278000,CB4MH,32.8084,1e+06,0.2,74.7,377000 4278000,10,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,3.28084,1e+06,7.19,82.3,377000 4278000,1,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,8.2021,1e+06,6.99,82.1,377000 4278000,2.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,26.24672,1e+06,0.2,75.2,377000 4278000,8,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,36.08924,1e+06,0.2,74.7,377000 4278000,11,Unsuitable,YES,234.256867,132.225138,black
377000,4278000,CB4MH,4.92126,1e+06,7.14,82.2,377000 4278000,1.5,Suitable,YES,234.256867,132.225138,dodgerblue
377000,4278000,CB4MH,21.32546,1e+06,0.36,76.5,377000 4278000,6.5,Unsuitable,YES,234.256867,132.225138,black
377000,4279000,CB4MH,19.68504,1e+06,2.37,78.5,377000 4279000,6,Marginal,YES,234.256867,132.846509,orange
377000,4279000,CB4MH,39.37008,1e+06,0.27,74.7,377000 4279000,12,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,41.0105,1e+06,0.35,74.7,377000 4279000,12.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,31.16798,1e+06,0.2,74.8,377000 4279000,9.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,29.52756,1e+06,0.2,74.9,377000 4279000,9,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,16.4042,1e+06,5.5,81.1,377000 4279000,5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,0,1e+06,7.38,82.5,377000 4279000,0,Tolerable,YES,234.256867,132.846509,yellow
377000,4279000,CB4MH,34.44882,1e+06,0.2,74.7,377000 4279000,10.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,18.04462,1e+06,4.61,80.5,377000 4279000,5.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,3.28084,1e+06,7.22,82.4,377000 4279000,1,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,8.2021,1e+06,7.02,82.2,377000 4279000,2.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,6.56168,1e+06,7.14,82.2,377000 4279000,2,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,22.96588,1e+06,0.22,75.9,377000 4279000,7,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,14.76378,1e+06,6.2,81.6,377000 4279000,4.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,1.64042,1e+06,7.3,82.4,377000 4279000,0.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,36.08924,1e+06,0.2,74.7,377000 4279000,11,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,21.32546,1e+06,0.37,76.5,377000 4279000,6.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,27.88714,1e+06,0.2,75,377000 4279000,8.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,9.84252,1e+06,6.86,82.1,377000 4279000,3,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,13.12336,1e+06,6.48,81.8,377000 4279000,4,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,32.8084,1e+06,0.2,74.7,377000 4279000,10,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,37.72966,1e+06,0.23,74.7,377000 4279000,11.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,24.6063,1e+06,0.21,75.6,377000 4279000,7.5,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,4.92126,1e+06,7.17,82.3,377000 4279000,1.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,42.65092,1e+06,0.2,74.1,377000 4279000,13,Unsuitable,YES,234.256867,132.846509,black
377000,4279000,CB4MH,11.48294,1e+06,6.74,82.1,377000 4279000,3.5,Suitable,YES,234.256867,132.846509,dodgerblue
377000,4279000,CB4MH,26.24672,1e+06,0.2,75.2,377000 4279000,8,Unsuitable,YES,234.256867,132.846509,black
377000,4280000,CB4MH,45.93176,1e+06,0.2,74,377000 4280000,14,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,1.64042,1e+06,7.32,82.5,377000 4280000,0.5,Tolerable,YES,234.256867,133.46788,yellow
377000,4280000,CB4MH,19.68504,1e+06,2.43,78.6,377000 4280000,6,Marginal,YES,234.256867,133.46788,orange
377000,4280000,CB4MH,36.08924,1e+06,0.2,74.7,377000 4280000,11,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,31.16798,1e+06,0.2,74.8,377000 4280000,9.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,14.76378,1e+06,6.19,81.6,377000 4280000,4.5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,24.6063,1e+06,0.24,75.7,377000 4280000,7.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,29.52756,1e+06,0.2,74.9,377000 4280000,9,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,13.12336,1e+06,6.41,81.8,377000 4280000,4,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,27.88714,1e+06,0.2,75.1,377000 4280000,8.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,39.37008,1e+06,0.27,74.7,377000 4280000,12,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,47.57218,1e+06,0.22,73.9,377000 4280000,14.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,49.2126,1e+06,0.28,73.9,377000 4280000,15,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,44.29134,1e+06,0.2,74.1,377000 4280000,13.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,3.28084,1e+06,7.26,82.5,377000 4280000,1,Tolerable,YES,234.256867,133.46788,yellow
377000,4280000,CB4MH,21.32546,1e+06,0.44,76.6,377000 4280000,6.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,26.24672,1e+06,0.21,75.3,377000 4280000,8,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,11.48294,1e+06,6.71,82.2,377000 4280000,3.5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,6.56168,1e+06,7.16,82.3,377000 4280000,2,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,16.4042,1e+06,5.51,81.1,377000 4280000,5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,4.92126,1e+06,7.2,82.4,377000 4280000,1.5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,9.84252,1e+06,6.85,82.2,377000 4280000,3,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,34.44882,1e+06,0.2,74.7,377000 4280000,10.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,42.65092,1e+06,0.2,74.1,377000 4280000,13,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,37.72966,1e+06,0.23,74.7,377000 4280000,11.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,32.8084,1e+06,0.2,74.7,377000 4280000,10,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,18.04462,1e+06,4.64,80.5,377000 4280000,5.5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4280000,CB4MH,22.96588,1e+06,0.27,76,377000 4280000,7,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,41.0105,1e+06,0.35,74.7,377000 4280000,12.5,Unsuitable,YES,234.256867,133.46788,black
377000,4280000,CB4MH,0,1e+06,7.4,82.6,377000 4280000,0,Tolerable,YES,234.256867,133.46788,yellow
377000,4280000,CB4MH,8.2021,1e+06,7.02,82.3,377000 4280000,2.5,Suitable,YES,234.256867,133.46788,dodgerblue
377000,4281000,CB4MH,11.48294,1e+06,6.56,82.1,377000 4281000,3.5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,27.88714,1e+06,0.21,75.1,377000 4281000,8.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,13.12336,1e+06,6.32,81.7,377000 4281000,4,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,9.84252,1e+06,6.73,82.2,377000 4281000,3,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,8.2021,1e+06,6.95,82.3,377000 4281000,2.5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,18.04462,1e+06,4.67,80.6,377000 4281000,5.5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,14.76378,1e+06,6.18,81.6,377000 4281000,4.5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,34.44882,1e+06,0.2,74.7,377000 4281000,10.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,37.72966,1e+06,0.23,74.7,377000 4281000,11.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,19.68504,1e+06,2.52,78.7,377000 4281000,6,Marginal,YES,234.256867,134.089251,orange
377000,4281000,CB4MH,4.92126,1e+06,7.19,82.4,377000 4281000,1.5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,32.8084,1e+06,0.2,74.8,377000 4281000,10,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,29.52756,1e+06,0.2,75,377000 4281000,9,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,16.4042,1e+06,5.52,81.1,377000 4281000,5,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,21.32546,1e+06,0.56,76.8,377000 4281000,6.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,36.08924,1e+06,0.2,74.7,377000 4281000,11,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,31.16798,1e+06,0.2,74.9,377000 4281000,9.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,22.96588,1e+06,0.35,76.2,377000 4281000,7,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,24.6063,1e+06,0.28,75.8,377000 4281000,7.5,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,26.24672,1e+06,0.23,75.4,377000 4281000,8,Unsuitable,YES,234.256867,134.089251,black
377000,4281000,CB4MH,6.56168,1e+06,7.13,82.3,377000 4281000,2,Suitable,YES,234.256867,134.089251,dodgerblue
377000,4281000,CB4MH,3.28084,1e+06,7.25,82.5,377000 4281000,1,Tolerable,YES,234.256867,134.089251,yellow
377000,4281000,CB4MH,0,1e+06,7.39,82.6,377000 4281000,0,Tolerable,YES,234.256867,134.089251,yellow
377000,4281000,CB4MH,1.64042,1e+06,7.31,82.5,377000 4281000,0.5,Tolerable,YES,234.256867,134.089251,yellow
377000,4294000,CB4MH,34.44882,1e+06,0.2,74.9,377000 4294000,10.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,29.52756,1e+06,0.17,75.7,377000 4294000,9,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,26.24672,1e+06,0.69,77.6,377000 4294000,8,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,27.88714,1e+06,0.38,76.6,377000 4294000,8.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,31.16798,1e+06,0.16,75.2,377000 4294000,9.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,9.84252,1e+06,5.64,81.5,377000 4294000,3,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,18.04462,1e+06,3.92,80.7,377000 4294000,5.5,Tolerable,YES,234.256867,142.167074,yellow
377000,4294000,CB4MH,16.4042,1e+06,4.55,81,377000 4294000,5,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,36.08924,1e+06,0.2,74.8,377000 4294000,11,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,41.0105,1e+06,0.21,74.1,377000 4294000,12.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,21.32546,1e+06,1.99,79.2,377000 4294000,6.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,8.2021,1e+06,6,81.9,377000 4294000,2.5,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,32.8084,1e+06,0.18,74.9,377000 4294000,10,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,11.48294,1e+06,5.22,81.1,377000 4294000,3.5,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,37.72966,1e+06,0.22,74.8,377000 4294000,11.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,24.6063,1e+06,0.88,78.1,377000 4294000,7.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,19.68504,1e+06,3.02,80.2,377000 4294000,6,Tolerable,YES,234.256867,142.167074,yellow
377000,4294000,CB4MH,42.65092,1e+06,0.2,74.1,377000 4294000,13,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,44.29134,1e+06,0.2,74.1,377000 4294000,13.5,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,4.92126,1e+06,6.77,82.3,377000 4294000,1.5,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,6.56168,1e+06,6.32,82.2,377000 4294000,2,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,13.12336,1e+06,6.09,81.7,377000 4294000,4,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,45.93176,1e+06,0.2,74,377000 4294000,14,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,1.64042,1e+06,7.86,83,377000 4294000,0.5,Tolerable,YES,234.256867,142.167074,yellow
377000,4294000,CB4MH,14.76378,1e+06,5.26,81.2,377000 4294000,4.5,Suitable,YES,234.256867,142.167074,dodgerblue
377000,4294000,CB4MH,39.37008,1e+06,0.21,74,377000 4294000,12,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,22.96588,1e+06,1.29,78.6,377000 4294000,7,Unsuitable,YES,234.256867,142.167074,black
377000,4294000,CB4MH,3.28084,1e+06,7.33,82.6,377000 4294000,1,Tolerable,YES,234.256867,142.167074,yellow
377000,4294000,CB4MH,0,1e+06,8.08,83.2,377000 4294000,0,Tolerable,YES,234.256867,142.167074,yellow
